,player_position,average_rating,total_game_played,started_game_percentage,minute_per_game,goals_per_game,assist_per_game,dribbled_per_game,pourcentage passes,balls_recovered_per_game,possession_won,tackles_per_game,interception_per_game,clean_sheets,saves,goals_conceded,number_match_called_up,number_match_started,player_status,national_team,player_market_value,league_ranking,player_name_sofascore,player_name_transfer_market,player_team,player_league
728,M,7.15,37.0,0.86,74.43,0.14,0.03,1.36,84.14,0.0,0.29,2.44,1.75,0.0,0.0,0.0,0.92,0.31,called-up,portugal 2020,40.0,1.0,Rúben Neves,Rúben Neves,Wolves,Premier League
729,M,6.7,27.0,0.44,45.0,0.07,0.0,0.6,85.0,0.0,0.2,0.7,0.4,0.0,0.0,0.0,0.62,0.31,line-up,portugal 2020,16.0,2.0,William Carvalho,William Carvalho,Real Betis,LaLiga
730,M,6.84,27.0,0.63,57.52,0.04,0.11,0.96,86.15,0.0,0.3,0.7,0.7,0.0,0.0,0.0,0.69,0.31,called-up,portugal 2020,16.0,6.0,Renato Sanches,Renato Sanches,LOSC Lille,Ligue 1
731,M,6.99,33.0,0.85,77.0,0.03,0.03,1.7,88.0,0.0,0.4,2.3,1.4,0.0,0.0,0.0,0.85,0.46,called-up,portugal 2020,8.0,1.0,João Moutinho,João Moutinho,Wolves,Premier League
732,M,7.38,40.0,0.9,78.4,0.45,0.12,1.46,80.2,0.0,0.7,1.74,0.58,0.0,0.0,0.0,0.92,0.23,called-up,portugal 2020,4.8,7.0,Sérgio Oliveira,Sérgio Oliveira,FC Porto,Liga Portugal
733,M,6.91,42.0,0.86,74.17,0.07,0.19,1.26,90.17,0.0,0.62,0.95,0.55,0.0,0.0,0.0,0.92,0.69,line-up,portugal 2020,80.0,1.0,Bernardo Silva,Bernardo Silva,Man City,Premier League
734,M,7.58,55.0,0.93,81.55,0.49,0.33,1.93,77.84,0.0,0.77,1.54,0.65,0.0,0.0,0.0,0.92,0.62,line-up,portugal 2020,48.0,1.0,Bruno Fernandes,Bruno Fernandes,Man Utd,Premier League
735,M,7.11,31.0,0.97,75.81,0.23,0.1,0.65,73.9,0.0,0.28,1.5,0.75,0.0,0.0,0.0,0.83,0.17,not-called-up,russia 2020,2.0,150.0,Daniil Fomin,Daniil Fomin,Dynamo Moscow,Premier Liga
736,M,7.16,28.0,1.0,88.0,0.04,0.11,0.7,82.0,0.0,0.5,1.3,1.3,0.0,0.0,0.0,0.58,0.5,line-up,russia 2020,9.5,150.0,Roman Zobnin,Roman Zobnin,Spartak Moscow,Premier Liga
737,M,7.0,25.0,0.84,69.16,0.16,0.08,1.13,83.52,0.0,0.46,2.42,1.15,0.0,0.0,0.0,0.83,0.67,line-up,russia 2020,8.0,150.0,Daler Kuzyaev,Daler Kuzyaev,Zenit S-Pb,Premier Liga
738,M,7.01,33.0,0.73,66.55,0.0,0.09,0.55,82.24,0.0,0.37,1.49,1.55,0.0,0.0,0.0,0.75,0.67,line-up,russia 2020,5.5,150.0,Magomed Ozdoev,Magomed Ozdoev,Zenit S-Pb,Premier Liga
739,M,7.31,21.0,0.57,51.0,0.24,0.43,1.5,76.0,0.0,0.7,1.3,0.5,0.0,0.0,0.0,0.25,0.25,line-up,russia 2020,20.0,6.0,Aleksandr Golovin,Aleksandr Golovin,Monaco,Ligue 1
740,M,6.77,22.0,0.5,39.81,0.05,0.05,0.35,74.05,0.0,0.06,1.24,1.04,0.0,0.0,0.0,0.08,0.08,not-called-up,russia 2020,6.0,150.0,Ilzat Akhmetov,Ilzat Akhmetov,CSKA Moscow,Premier Liga
741,M,6.96,30.0,0.43,38.17,0.27,0.1,0.18,78.67,0.0,0.23,0.45,0.47,0.0,0.0,0.0,0.17,0.08,not-called-up,russia 2020,5.2,150.0,Aleksandr Erokhin,Aleksandr Erokhin,Zenit S-Pb,Premier Liga
742,M,6.89,13.0,0.62,53.0,0.08,0.08,0.6,81.0,0.0,0.2,1.4,0.5,0.0,0.0,0.0,0.17,0.08,line-up,russia 2020,0.5,250.0,Dmitriy Barinov,Dmitriy Barinov,Loko Moskau,U19 M-Liga (- 2023)
743,M,6.89,13.0,0.62,53.0,0.08,0.08,0.6,81.0,0.0,0.2,1.4,0.5,0.0,0.0,0.0,0.17,0.08,line-up,russia 2020,0.5,250.0,Dmitriy Barinov,Dmitriy Barinov,Loko Moskau,U19 M-Liga (- 2023)
744,M,7.02,33.0,0.91,72.64,0.09,0.06,0.63,83.58,0.0,0.59,1.04,1.75,0.0,0.0,0.0,0.33,0.08,not-called-up,russia 2020,2.5,150.0,Yuri Gazinskiy,Yuriy Gazinskiy,Krasnodar,Premier Liga
745,M,7.15,29.0,0.62,61.93,0.24,0.17,0.6,74.76,0.0,0.4,0.58,0.46,0.0,0.0,0.0,0.58,0.42,not-called-up,russia 2020,4.0,150.0,Anton Miranchuk,Anton Miranchuk,Loko Moscow,Premier Liga
746,M,6.67,21.0,0.62,52.0,0.0,0.14,1.0,67.0,0.0,0.3,0.9,0.6,0.0,0.0,0.0,0.58,0.17,called-up,russia 2020,4.0,2.0,Denis Cheryshev,Denis Cheryshev,Valencia,LaLiga
747,M,7.07,45.0,0.78,70.89,0.11,0.04,0.53,86.84,0.0,0.37,1.65,0.97,0.0,0.0,0.0,0.76,0.65,not-called-up,scotland 2020,22.5,1.0,Scott McTominay,Scott McTominay,Man Utd,Premier League
748,M,6.99,37.0,1.0,90.0,0.08,0.14,1.5,79.0,0.0,0.7,1.6,1.2,0.0,0.0,0.0,0.82,0.76,not-called-up,scotland 2020,16.0,1.0,John McGinn,John McGinn,Aston Villa,Premier League
749,M,6.72,31.0,0.94,83.0,0.0,0.06,1.8,83.0,0.0,0.3,1.6,0.9,0.0,0.0,0.0,0.53,0.12,not-called-up,scotland 2020,6.5,1.0,John Fleck,John Fleck,Sheff Utd,Premier League
750,M,6.76,33.0,0.97,84.0,0.12,0.15,1.5,81.0,0.0,0.6,1.8,0.7,0.0,0.0,0.0,0.76,0.24,not-called-up,scotland 2020,6.5,25.0,Stuart Armstrong,Stuart Armstrong,Southampton,Championship
751,M,7.04,43.0,1.0,88.28,0.09,0.16,0.7,90.0,0.0,0.37,0.98,1.1,0.0,0.0,0.0,0.94,0.71,called-up,scotland 2020,4.0,60.0,Callum McGregor,Callum McGregor,Celtic,Scottish Premiership
752,M,7.02,38.0,0.79,72.0,0.05,0.16,0.6,82.0,0.0,0.3,1.2,1.0,0.0,0.0,0.0,0.53,0.12,not-called-up,scotland 2020,3.5,25.0,Kenny McLean,Kenny McLean,Norwich,Championship
753,M,7.12,23.0,0.78,61.91,0.09,0.04,0.5,89.48,0.0,0.38,1.26,0.96,0.0,0.0,0.0,0.59,0.41,not-called-up,scotland 2020,1.7,60.0,Ryan Jack,Ryan Jack,Rangers,Scottish Premiership
754,M,7.25,40.0,0.78,70.65,0.12,0.28,1.09,81.78,0.0,0.53,1.64,0.49,0.0,0.0,0.0,0.76,0.59,line-up,scotland 2020,4.8,60.0,Ryan Christie,Ryan Christie,Celtic,Scottish Premiership
755,M,7.0,13.0,0.62,57.0,0.23,0.08,0.1,88.0,0.0,0.3,0.6,0.2,0.0,0.0,0.0,0.47,0.29,called-up,scotland 2020,6.0,60.0,James Forrest,James Forrest,Celtic,Scottish Premiership
756,M,7.5,37.0,0.84,70.46,0.27,0.19,0.29,85.22,0.0,0.37,0.49,0.32,0.0,0.0,0.0,0.12,0.06,called-up,scotland 2020,1.0,60.0,David Turnbull,David Turnbull,Celtic,Scottish Premiership
757,M,7.19,41.0,0.83,73.9,0.1,0.02,1.22,89.41,0.0,0.6,1.66,1.0,0.0,0.0,0.0,0.75,0.33,called-up,spain 2020,48.0,4.0,Fabián Ruiz,Fabián Ruiz,SSC Napoli,Serie A
758,M,6.96,45.0,0.91,82.18,0.02,0.04,2.01,88.82,0.0,0.59,1.75,1.07,0.0,0.0,0.0,0.58,0.33,line-up,spain 2020,48.0,,Koke,Fabián Ruiz,without team,
759,M,7.06,46.0,0.85,71.17,0.15,0.24,0.63,77.65,0.0,1.17,0.91,0.46,0.0,0.0,0.0,1.0,0.58,line-up,spain 2020,31.5,3.0,Dani Olmo,Dani Olmo,RB Leipzig,Bundesliga
760,M,6.84,31.0,0.45,47.45,0.19,0.13,0.97,79.39,0.0,0.39,0.63,0.24,0.0,0.0,0.0,0.08,0.08,called-up,spain 2020,28.0,6.0,Pablo Sarabia,Pablo Sarabia,Paris SG,Ligue 1
761,M,7.18,30.0,1.0,84.0,0.1,0.1,0.8,72.0,0.0,0.5,1.5,1.3,0.0,0.0,0.0,0.25,0.08,not-called-up,spain 2020,25.0,7.0,Pedro Porro,Pedro Porro,Sporting CP,Liga Portugal
762,M,7.05,42.0,0.86,68.0,0.0,0.12,1.37,91.43,0.0,0.61,1.73,1.31,0.0,0.0,0.0,0.92,0.58,not-called-up,spain 2020,20.0,2.0,Sergio Busquets,Hugo Guillamón,Barcelona,LaLiga
763,M,7.18,45.0,0.91,80.36,0.29,0.27,1.02,84.29,0.0,0.59,1.92,0.91,0.0,0.0,0.0,0.5,0.25,line-up,spain 2020,80.0,2.0,Marcos Llorente,Pedri,Atlético Madrid,LaLiga
764,M,6.88,44.0,0.77,66.8,0.09,0.09,1.53,88.0,0.0,0.65,1.28,0.87,0.0,0.0,0.0,0.33,0.17,line-up,spain 2020,70.0,,Pedri,Koke,without team,
765,M,7.17,34.0,0.97,83.94,0.06,0.18,1.12,77.71,0.0,1.04,2.11,1.27,0.0,0.0,0.0,0.58,0.33,not-called-up,spain 2020,60.0,2.0,Mikel Merino,Mikel Merino,Real Sociedad,LaLiga
766,M,6.97,40.0,0.62,59.6,0.0,0.07,0.98,87.6,0.0,0.45,1.31,1.35,0.0,0.0,0.0,0.25,0.08,not-called-up,spain 2020,40.0,2.0,Dani Ceballos,Dani Ceballos,Real Madrid,LaLiga
767,M,7.22,31.0,0.9,81.0,0.26,0.19,0.6,87.0,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.75,0.42,not-called-up,spain 2020,0.0,2.0,Sergio Canales,Sergio Canales,Real Betis,LaLiga
768,M,6.81,32.0,0.81,72.0,0.06,0.03,1.3,84.0,0.0,0.3,1.8,1.5,0.0,0.0,0.0,0.77,0.38,line-up,sweden 2020,0.5,27.0,Albin Ekdal,Albin Ekdal,Sampdoria,Serie B
769,M,6.84,34.0,0.71,55.0,0.15,0.06,0.9,80.0,0.0,0.4,1.1,0.9,0.0,0.0,0.0,1.0,0.31,not-called-up,sweden 2020,0.3,4.0,Mattias Svanberg,Mattias Svanberg,Bologna,Serie A
770,M,6.96,41.0,0.68,52.71,0.22,0.12,0.62,80.93,0.0,0.22,0.33,0.35,0.0,0.0,0.0,0.92,0.62,line-up,sweden 2020,0.5,3.0,Emil Forsberg,Emil Forsberg,RB Leipzig,Bundesliga
771,M,6.96,31.0,0.87,74.16,0.03,0.06,1.06,82.45,0.0,0.59,2.15,1.13,0.0,0.0,0.0,0.62,0.15,called-up,sweden 2020,10.0,19.0,Jens Cajuste,Jens Cajuste,FC Midtjylland,Superliga
772,M,6.87,42.0,0.9,79.17,0.14,0.12,0.71,74.19,0.0,0.39,1.27,0.59,0.0,0.0,0.0,0.92,0.15,called-up,sweden 2020,2.4,25.0,Ken Sema,Ken Sema,Watford,Championship
773,M,7.18,38.0,0.95,74.79,0.32,0.24,0.94,79.16,0.0,0.8,0.53,0.53,0.0,0.0,0.0,0.23,0.08,not-called-up,sweden 2020,0.525,14.0,Jesper Karlsson,Jesper Karlsson,AZ Alkmaar,Eredivisie
774,M,6.9,33.0,0.73,67.21,0.09,0.09,0.85,85.85,0.0,0.33,1.44,1.17,0.0,0.0,0.0,1.0,0.69,line-up,sweden 2020,5.0,150.0,Kristoffer Olsson,Kristoffer Olsson,Krasnodar,Premier Liga
775,M,6.96,30.0,0.83,72.4,0.23,0.2,0.63,79.53,0.0,0.42,1.01,0.63,0.0,0.0,0.0,0.77,0.38,called-up,sweden 2020,12.0,150.0,Viktor Claesson,Viktor Claesson,Krasnodar,Premier Liga
776,M,6.83,22.0,0.32,33.27,0.0,0.14,0.36,79.18,0.0,0.27,1.23,0.18,0.0,0.0,0.0,1.0,0.55,called-up,switzerland 2020,2.5,3.0,Steven Zuber,Steven Zuber,E. Frankfurt,Bundesliga
777,M,6.73,32.0,0.62,54.88,0.22,0.12,0.47,75.62,0.0,0.38,0.62,0.59,0.0,0.0,0.0,0.91,0.09,called-up,switzerland 2020,9.0,3.0,Ruben Vargas,Rubén Vargas,FC Augsburg,Bundesliga
778,M,6.89,22.0,1.0,89.0,0.0,0.05,0.7,84.0,0.0,0.3,1.8,1.7,0.0,0.0,0.0,0.73,0.36,called-up,switzerland 2020,4.0,16.0,Silvan Widmer,Silvan Widmer,FC Basel,Super League
779,M,6.9,29.0,0.86,76.0,0.0,0.07,0.77,88.14,0.0,0.39,2.03,1.74,0.0,0.0,0.0,0.73,0.36,called-up,switzerland 2020,9.5,3.0,Djibril Sow,Djibril Sow,E. Frankfurt,Bundesliga
780,M,6.95,42.0,0.95,82.17,0.02,0.05,0.81,89.57,0.0,0.39,1.61,0.83,0.0,0.0,0.0,0.91,0.82,line-up,switzerland 2020,24.0,1.0,Granit Xhaka,Granit Xhaka,Arsenal,Premier League
781,M,6.71,32.0,0.53,54.34,0.03,0.03,0.41,83.12,0.0,0.08,1.25,0.83,0.0,0.0,0.0,0.36,0.09,called-up,switzerland 2020,36.0,3.0,Denis Zakaria,Denis Zakaria,Bor. M'gladbach,Bundesliga
782,M,7.04,25.0,0.92,73.88,0.2,0.2,0.55,74.36,0.0,0.38,1.24,0.89,0.0,0.0,0.0,0.27,0.09,not-called-up,switzerland 2020,4.0,3.0,Renato Steffen,Renato Steffen,VfL Wolfsburg,Bundesliga
783,M,6.95,41.0,0.95,79.15,0.05,0.1,1.35,88.49,0.0,0.95,2.04,1.19,0.0,0.0,0.0,0.91,0.64,line-up,switzerland 2020,25.0,4.0,Remo Freuler,Remo Freuler,Atalanta BC,Serie A
784,M,6.86,20.0,0.35,39.5,0.05,0.1,0.38,84.45,0.0,0.33,0.4,0.27,0.0,0.0,0.0,0.82,0.64,line-up,switzerland 2020,12.0,1.0,Xherdan Shaqiri,Xherdan Shaqiri,Liverpool,Premier League
785,M,6.78,19.0,0.47,47.47,0.0,0.11,0.57,79.84,0.0,0.34,0.85,0.34,0.0,0.0,0.0,0.82,0.36,called-up,switzerland 2020,4.0,3.0,Admir Mehmedi,Admir Mehmedi,VfL Wolfsburg,Bundesliga
786,M,6.9,33.0,0.97,83.0,0.12,0.06,1.36,78.88,0.0,0.18,2.38,1.24,0.0,0.0,0.0,0.54,0.46,line-up,turkey 2020,16.0,6.0,Zeki Çelik,Zeki Çelik,LOSC Lille,Ligue 1
787,M,6.87,42.0,0.86,74.67,0.1,0.07,1.03,78.62,0.0,0.52,1.0,0.52,0.0,0.0,0.0,0.46,0.08,not-called-up,turkey 2020,2.8,9.0,Deniz Türüç,Deniz Türüç,Fenerbahce,Süper Lig
788,M,6.76,35.0,0.74,60.37,0.03,0.0,0.62,85.57,0.0,0.33,0.73,0.97,0.0,0.0,0.0,0.62,0.38,not-called-up,turkey 2020,3.5,,Mahmut Tekdemir,Mahmut Tekdemir,Büyüksehir Bld,
789,M,7.11,41.0,0.83,71.54,0.15,0.2,0.9,75.8,0.0,0.36,1.26,0.9,0.0,0.0,0.0,0.92,0.77,line-up,turkey 2020,4.5,9.0,Ozan Tufan,Ozan Tufan,Fenerbahce,Süper Lig
790,M,6.78,31.0,0.42,42.0,0.0,0.1,0.7,83.0,0.0,0.2,1.5,1.0,0.0,0.0,0.0,0.62,0.15,called-up,turkey 2020,6.0,9.0,Dorukhan Toköz,Dorukhan Toköz,Besiktas,Süper Lig
791,M,6.89,28.0,0.93,74.0,0.14,0.07,1.16,84.29,0.0,0.46,1.04,0.49,0.0,0.0,0.0,0.77,0.23,called-up,turkey 2020,0.6,14.0,Orkun Kökçü,Orkun Kökçü,Feyenoord,Eredivisie
792,M,6.97,41.0,0.95,82.37,0.24,0.27,0.98,73.17,0.0,0.59,1.46,0.49,0.0,0.0,0.0,0.31,0.08,not-called-up,turkey 2020,11.0,47.0,Halil Akbunar,Halil Akbunar,Göztepe,1.Lig
793,M,6.8,23.0,0.78,67.0,0.09,0.13,0.9,88.0,0.0,0.6,1.0,0.2,0.0,0.0,0.0,0.38,0.08,not-called-up,turkey 2020,2.4,9.0,Abdülkadir Ömür,Abdülkadir Ömür,Trabzonspor,Süper Lig
794,M,6.95,9.0,0.33,31.44,0.33,0.11,0.34,60.22,0.0,0.23,0.1,0.1,0.0,0.0,0.0,0.38,0.23,not-called-up,turkey 2020,1.0,1.0,Cenk Tosun,Cenk Tosun,Everton,Premier League
795,M,6.94,29.0,0.86,77.59,0.1,0.0,0.22,23.72,0.0,0.04,0.34,0.69,0.0,0.0,0.0,0.85,0.38,line-up,ukraine 2020,3.5,150.0,Serhiy Sydorchuk,Sergiy Sydorchuk,Dynamo Kyiv,Premier Liga
796,M,6.88,36.0,0.86,70.94,0.06,0.08,0.33,78.25,0.0,0.19,2.36,1.64,0.0,0.0,0.0,0.85,0.38,called-up,ukraine 2020,3.2,150.0,Eduard Sobol,Eduard Sobol,Shakhtar D.,Premier Liga
797,M,6.85,29.0,0.86,71.0,0.07,0.03,0.36,31.72,0.0,0.17,0.25,0.13,0.0,0.0,0.0,1.0,0.31,called-up,ukraine 2020,8.0,150.0,Marlos,Marlos,Shakhtar D.,Premier Liga
798,M,6.97,29.0,0.79,69.31,0.17,0.0,0.1,16.21,0.0,0.0,0.24,0.17,0.0,0.0,0.0,0.54,0.15,not-called-up,ukraine 2020,1.2,46.0,Igor Kharatin,Igor Kharatin,Ferencváros,Nemzeti Bajnokság
799,M,6.89,11.0,0.45,46.09,0.36,0.0,0.08,23.73,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.62,0.15,not-called-up,ukraine 2020,4.8,4.0,Viktor Kovalenko,Viktor Kovalenko,Atalanta BC,Serie A
800,M,6.93,32.0,0.78,66.93,0.47,0.09,0.41,21.81,0.0,0.03,0.54,0.22,0.0,0.0,0.0,0.54,0.08,not-called-up,ukraine 2020,16.0,150.0,Viktor Tsygankov,Viktor Tsygankov,Dynamo Kyiv,Premier Liga
801,M,6.97,23.0,0.74,69.04,0.09,0.04,0.09,19.3,0.0,0.05,0.13,0.27,0.0,0.0,0.0,0.46,0.31,called-up,ukraine 2020,8.0,150.0,Taras Stepanenko,Taras Stepanenko,Shakhtar D.,Premier Liga
802,M,6.81,19.0,0.26,38.68,0.11,0.21,0.43,83.0,0.0,0.34,0.49,0.19,0.0,0.0,0.0,0.62,0.62,line-up,ukraine 2020,9.5,1.0,Andriy Yarmolenko,Andriy Yarmolenko,West Ham,Premier League
803,M,7.07,28.0,0.86,80.0,0.11,0.0,0.8,83.0,0.0,0.6,3.2,1.2,0.0,0.0,0.0,0.92,0.46,called-up,ukraine 2020,0.8,21.0,Evgeny Makarenko,Yevgen Makarenko,RSC Anderlecht,Jupiler Pro League
804,M,6.96,32.0,0.81,72.5,0.12,0.06,0.44,22.53,0.0,0.12,0.62,0.19,0.0,0.0,0.0,0.69,0.46,called-up,ukraine 2020,1.2,150.0,Mykola Shaparenko,Mykola Shaparenko,Dynamo Kyiv,Premier Liga
805,M,6.9,29.0,0.69,56.48,0.17,0.03,0.17,13.28,0.0,0.0,0.17,0.14,0.0,0.0,0.0,0.92,0.69,line-up,ukraine 2020,0.6,46.0,Oleksandr Zubkov,Oleksandr Zubkov,Ferencváros,Nemzeti Bajnokság
806,M,6.88,23.0,0.83,73.0,0.13,0.04,0.8,82.0,0.0,0.6,1.4,0.4,0.0,0.0,0.0,0.36,0.14,not-called-up,wales 2020,4.8,68.0,Tom Lawrence,Tom Lawrence,Derby,League One
807,M,6.7,18.0,0.83,77.0,0.0,0.11,0.7,82.0,0.0,0.7,1.1,1.2,0.0,0.0,0.0,0.21,0.21,line-up,wales 2020,4.8,25.0,Joe Allen,Joe Allen,Stoke City,Championship
808,M,6.63,10.0,0.5,45.0,0.0,0.0,1.2,83.0,0.0,0.0,1.2,0.8,0.0,0.0,0.0,0.86,0.64,line-up,wales 2020,0.0,1.0,Joe Morrell,Joe Morrell,Luton,Premier League
809,M,6.95,29.0,0.62,50.48,0.07,0.14,0.78,86.28,0.0,0.38,0.9,0.54,0.0,0.0,0.0,0.36,0.14,line-up,wales 2020,28.0,4.0,Aaron Ramsey,Aaron Ramsey,Juventus,Serie A
810,M,6.95,34.0,0.79,67.94,0.15,0.18,0.5,79.06,0.0,0.47,0.75,0.38,0.0,0.0,0.0,0.43,0.14,called-up,wales 2020,0.5,1.0,David Brooks,David Brooks,Bournemouth,Premier League
811,M,6.95,26.0,0.92,84.23,0.0,0.0,0.96,81.65,0.0,0.29,2.29,1.96,0.0,0.0,0.0,0.93,0.71,called-up,wales 2020,9.0,1.0,Ethan Ampadu,Ethan Ampadu,Chelsea,Premier League
812,M,6.62,29.0,0.34,36.48,0.07,0.0,0.12,74.31,0.0,0.31,0.43,0.13,0.0,0.0,0.0,0.86,0.21,called-up,wales 2020,0.8,25.0,Jonathan Williams,Jonathan Williams,Cardiff,Championship
813,M,6.82,34.0,0.79,74.0,0.06,0.12,0.78,79.35,0.0,0.41,1.69,1.03,0.0,0.0,0.0,0.79,0.36,not-called-up,wales 2020,0.9,150.0,Matthew Smith,Matt Smith,Man City U23,Premier League 2
814,M,6.68,4.0,1.0,74.25,0.0,0.0,0.77,79.5,0.0,0.0,1.5,1.48,0.0,0.0,0.0,0.79,0.21,called-up,wales 2020,0.675,1.0,Dylan Levitt,Dylan Levitt,Man Utd U23,Premier League
815,M,6.79,25.0,0.68,58.36,0.2,0.08,0.99,81.36,0.0,0.26,0.91,0.08,0.0,0.0,0.0,0.86,0.71,line-up,wales 2020,22.5,1.0,Daniel James,Daniel James,Man Utd,Premier League
816,M,7.19,38.0,0.89,76.37,0.18,0.29,1.32,73.24,0.0,0.58,0.78,0.81,0.0,0.0,0.0,0.86,0.57,called-up,wales 2020,17.5,1.0,Harry Wilson,Harry Wilson,Liverpool,Premier League
817,M,6.75,28.0,0.54,51.43,0.04,0.07,0.58,71.93,0.0,0.39,0.58,0.29,0.0,0.0,0.0,0.71,0.29,called-up,wales 2020,0.25,25.0,Tyler Roberts,Tyler Roberts,Leeds,Championship
818,M,7.05,37.0,0.86,71.62,0.16,0.11,0.84,77.68,0.0,0.44,1.59,0.65,0.0,0.0,0.0,0.38,0.15,called-up,turkey 2020,,9.0,?rfan Can Kahveci,?rfan Can Kahveci,Fenerbahce,Süper Lig
819,M,7.19,40.0,0.45,42.8,0.35,0.12,0.74,74.6,0.0,0.54,0.4,0.1,0.0,0.0,0.0,0.85,0.46,line-up,turkey 2020,,6.0,Yusuf Yaz?c?,Yusuf Yaz?c?,LOSC Lille,Ligue 1
820,M,6.84,28.0,0.64,63.14,0.0,0.04,0.76,83.71,0.0,0.54,1.89,1.6,0.0,0.0,0.0,1.0,0.62,line-up,turkey 2020,,2.0,Okay Yoku?lu,Okay Yoku?lu,Celta de Vigo,LaLiga
821,M,7.37,39.0,0.87,76.77,0.13,0.23,0.66,83.69,0.0,0.64,0.83,0.45,0.0,0.0,0.0,0.77,0.62,line-up,turkey 2020,,4.0,Hakan Çalhano?lu,Hakan Çalhano?lu,AC Milan,Serie A
822,M,7.1,36.0,0.89,79.22,0.03,0.06,0.85,83.11,0.0,0.57,1.42,1.7,0.0,0.0,0.0,0.46,0.08,called-up,turkey 2020,,9.0,Taylan Antalyal?,Taylan Antalyal?,Galatasaray,Süper Lig
823,M,6.93,38.0,0.76,66.79,0.11,0.11,0.83,77.37,0.0,0.46,0.83,0.46,0.0,0.0,0.0,0.31,0.08,not-called-up,turkey 2020,,9.0,Emre K?l?nç,Emre K?l?nç,Galatasaray,Süper Lig
824,M,6.73,34.0,1.0,87.0,0.03,0.06,0.6,68.0,0.0,0.3,1.3,1.4,0.0,0.0,0.0,0.82,0.35,not-called-up,scotland 2020,,,Stephen O'Donnell,Stephen O'Donnell m,Retired,
825,M,7.0,20.0,0.7,53.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,called-up,poland 2020,6.0,31.0,Kacper Koz?owski,Kacper Kozlowski,Pogon Szczecin,PKO BP Ekstraklasa
826,M,6.77,8.0,0.62,52.5,0.0,0.0,0.88,87.88,0.0,0.12,0.62,0.88,0.0,0.0,0.0,0.12,0.0,called-up,scotland 2020,0.3,1.0,Billy Gilmour,Billy Gilmour,Chelsea,Premier League
827,M,7.05,45.0,0.8,66.6,0.29,0.16,0.72,80.0,0.0,0.38,1.06,0.78,0.0,0.0,0.0,0.73,0.0,called-up,switzerland 2020,4.0,16.0,Christian Fassnacht,Christian Fassnacht,BSC Young Boys,Super League
828,M,7.14,37.0,0.84,72.62,0.19,0.16,1.21,81.0,0.0,1.04,1.56,0.8,0.0,0.0,0.0,0.54,0.0,called-up,portugal 2020,,7.0,Rafa Silva,Rafa silva,Benfica,Liga Portugal
829,M,7.38,13.0,1.0,84.0,0.15,0.0,0.8,83.0,0.0,0.5,2.1,2.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,5.4,68.0,Krystian Bielik,Krystian Bielik,Derby,League One
830,M,7.0,30.0,0.87,71.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,1.0,31.0,Bartosz Slisz,Bartosz Slisz,Legia Warszawa,PKO BP Ekstraklasa
831,M,7.0,21.0,0.81,64.0,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,2.0,10.0,Damian Szyma?ski,Damian Szymanski,AEK Athens,Super League 1
832,M,7.05,2.0,0.0,12.0,0.0,0.5,0.5,61.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,3.5,150.0,Nicola Zalewski,Nicola Zalewski,Roma U19,Primavera 1
833,M,7.0,29.0,0.9,73.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,not-called-up,poland 2020,0.9,31.0,Sebastian Kowalczyk,Sebastian Kowalczyk,Pogon Szczecin,PKO BP Ekstraklasa
834,M,6.94,31.0,0.87,69.58,0.03,0.06,0.13,7.74,0.0,0.1,0.07,0.1,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,1.5,31.0,Jakub Kami?ski,Jakub Kaminski,Lech Poznan,PKO BP Ekstraklasa
835,M,6.58,29.0,0.62,56.07,0.0,0.03,1.48,84.9,0.0,0.39,1.26,0.39,0.0,0.0,0.0,0.08,0.0,not-called-up,portugal 2020,22.5,1.0,André Gomes,André Gomes,Everton,Premier League
836,M,6.88,25.0,0.88,67.72,0.12,0.08,0.67,76.88,0.0,0.62,0.48,0.48,0.0,0.0,0.0,0.15,0.0,not-called-up,portugal 2020,12.0,1.0,Daniel Podence,Daniel Podence,Wolves,Premier League
837,M,7.12,32.0,0.88,78.0,0.03,0.0,1.2,83.0,0.0,0.4,3.3,1.5,0.0,0.0,0.0,0.38,0.0,not-called-up,portugal 2020,18.0,7.0,João Palhinha,João Palhinha,Sporting CP,Liga Portugal
838,M,6.93,28.0,0.86,71.0,0.07,0.04,0.9,88.0,0.0,0.4,1.0,0.7,0.0,0.0,0.0,0.0,0.0,not-called-up,portugal 2020,12.0,4.0,João Mário,João Mário,Inter,Serie A
839,M,6.75,31.0,0.39,41.0,0.1,0.06,0.3,84.0,0.0,0.3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,not-called-up,portugal 2020,5.0,7.0,Matheus Nunes,Matheus Nunes,Sporting CP,Liga Portugal
